REGION,FUEL,TECHNOLOGY,YEAR,MODE_OF_OPERATION,TIMESLICE,VALUE
RE1,WTRGWT,LNDRICRNF,2030,1,WN,0.0167
RE1,WTRGWT,LNDRICRNF,2031,1,WN,0.0165
RE1,WTRGWT,LNDRICRNF,2032,1,WN,0.0162
RE1,WTRGWT,LNDRICRNF,2033,1,WN,0.0159
RE1,WTRGWT,LNDRICRNF,2034,1,WN,0.0156
RE1,WTRGWT,LNDRICRNF,2035,1,WN,0.0152
RE1,WTRRUN,LNDRICRNF,2020,1,WN,0.1591
RE1,WTRRUN,LNDRICRNF,2021,1,WN,0.1589
RE1,WTRRUN,LNDRICRNF,2022,1,WN,0.1586
RE1,WTRRUN,LNDRICRNF,2023,1,WN,0.1583
RE1,WTRRUN,LNDRICRNF,2024,1,WN,0.1579
RE1,WTRRUN,LNDRICRNF,2025,1,WN,0.1572
RE1,WTRRUN,LNDRICRNF,2026,1,WN,0.1564
RE1,WTRRUN,LNDRICRNF,2027,1,WN,0.1552
RE1,WTRRUN,LNDRICRNF,2028,1,WN,0.1539
RE1,WTRRUN,LNDRICRNF,2029,1,WN,0.1523
RE1,WTRRUN,LNDRICRNF,2030,1,WN,0.1504
RE1,WTRRUN,LNDRICRNF,2031,1,WN,0.1483
RE1,WTRRUN,LNDRICRNF,2032,1,WN,0.1459
RE1,WTRRUN,LNDRICRNF,2033,1,WN,0.1432
RE1,WTRRUN,LNDRICRNF,2034,1,WN,0.1401
RE1,WTRRUN,LNDRICRNF,2035,1,WN,0.1367
RE1,LWAT,LNDWAT,2020,1,WN,5.1793
RE1,LWAT,LNDWAT,2021,1,WN,5.1188
RE1,LWAT,LNDWAT,2022,1,WN,5.0571
RE1,LWAT,LNDWAT,2023,1,WN,4.996
RE1,LWAT,LNDWAT,2024,1,WN,4.9322
RE1,LWAT,LNDWAT,2025,1,WN,4.8621
RE1,LWAT,LNDWAT,2026,1,WN,4.8006
RE1,LWAT,LNDWAT,2027,1,WN,4.7369
RE1,LWAT,LNDWAT,2028,1,WN,4.6665
RE1,LWAT,LNDWAT,2029,1,WN,4.5942
RE1,LWAT,LNDWAT,2030,1,WN,4.5237
RE1,LWAT,LNDWAT,2031,1,WN,4.4512
RE1,LWAT,LNDWAT,2032,1,WN,4.3809
RE1,LWAT,LNDWAT,2033,1,WN,8.515
RE1,LWAT,LNDWAT,2034,1,WN,8.7899
RE1,LWAT,LNDWAT,2035,1,WN,9.0665
RE1,WTREVT,LNDWAT,2020,1,WN,2.0717
RE1,WTREVT,LNDWAT,2021,1,WN,2.0475
RE1,WTREVT,LNDWAT,2022,1,WN,2.0228
RE1,WTREVT,LNDWAT,2023,1,WN,1.9984
RE1,WTREVT,LNDWAT,2024,1,WN,1.9729
RE1,WTREVT,LNDWAT,2025,1,WN,1.9448
RE1,WTREVT,LNDWAT,2026,1,WN,1.9203
RE1,WTREVT,LNDWAT,2027,1,WN,1.8948
RE1,WTREVT,LNDWAT,2028,1,WN,1.8666
RE1,WTREVT,LNDWAT,2029,1,WN,1.8377
RE1,WTREVT,LNDWAT,2030,1,WN,1.8095
RE1,WTREVT,LNDWAT,2031,1,WN,1.7805
RE1,WTREVT,LNDWAT,2032,1,WN,1.7523
RE1,WTREVT,LNDWAT,2033,1,WN,3.406
RE1,WTREVT,LNDWAT,2034,1,WN,3.516
RE1,WTREVT,LNDWAT,2035,1,WN,3.6266
RE1,WTRGWT,LNDWAT,2020,1,WN,0.4143
RE1,WTRGWT,LNDWAT,2021,1,WN,0.4095
RE1,WTRGWT,LNDWAT,2022,1,WN,0.4046
RE1,WTRGWT,LNDWAT,2023,1,WN,0.3997
RE1,WTRGWT,LNDWAT,2024,1,WN,0.3946
RE1,WTRGWT,LNDWAT,2025,1,WN,0.389
RE1,WTRGWT,LNDWAT,2026,1,WN,0.3841
RE1,WTRGWT,LNDWAT,2027,1,WN,0.379
RE1,WTRGWT,LNDWAT,2028,1,WN,0.3733
RE1,WTRGWT,LNDWAT,2029,1,WN,0.3675
RE1,WTRGWT,LNDWAT,2030,1,WN,0.3619
RE1,WTRGWT,LNDWAT,2031,1,WN,0.3561
RE1,WTRGWT,LNDWAT,2032,1,WN,0.3505
RE1,WTRGWT,LNDWAT,2033,1,WN,0.6812
RE1,WTRGWT,LNDWAT,2034,1,WN,0.7032
RE1,WTRGWT,LNDWAT,2035,1,WN,0.7253
RE1,WTRRUN,LNDWAT,2020,1,WN,3.7291
RE1,WTRRUN,LNDWAT,2021,1,WN,3.6855
RE1,WTRRUN,LNDWAT,2022,1,WN,3.6411
RE1,WTRRUN,LNDWAT,2023,1,WN,3.5971
RE1,WTRRUN,LNDWAT,2024,1,WN,3.5512
RE1,WTRRUN,LNDWAT,2025,1,WN,3.5007
RE1,WTRRUN,LNDWAT,2026,1,WN,3.4565
RE1,WTRRUN,LNDWAT,2027,1,WN,3.4106
RE1,WTRRUN,LNDWAT,2028,1,WN,3.3599
RE1,WTRRUN,LNDWAT,2029,1,WN,3.3078
RE1,WTRRUN,LNDWAT,2030,1,WN,3.257
RE1,WTRRUN,LNDWAT,2031,1,WN,3.2049
RE1,WTRRUN,LNDWAT,2032,1,WN,3.1542
RE1,WTRRUN,LNDWAT,2033,1,WN,6.1308
RE1,WTRRUN,LNDWAT,2034,1,WN,6.3288
RE1,WTRRUN,LNDWAT,2035,1,WN,6.5279
RE1,COA,MINCOA,2020,1,WN,69.2597
RE1,COA,MINCOA,2021,1,WN,68.7757
RE1,COA,MINCOA,2022,1,WN,70.212
RE1,COA,MINCOA,2023,1,WN,72.2897
RE1,COA,MINCOA,2024,1,WN,74.3722
RE1,COA,MINCOA,2025,1,WN,77.0984
RE1,COA,MINCOA,2026,1,WN,68.5435
RE1,COA,MINCOA,2027,1,WN,68.5435
RE1,COA,MINCOA,2028,1,WN,68.5435
RE1,COA,MINCOA,2029,1,WN,68.5435
RE1,COA,MINCOA,2030,1,WN,68.5435
RE1,COA,MINCOA,2031,1,WN,68.5435
RE1,COA,MINCOA,2032,1,WN,68.5435
RE1,COA,MINCOA,2033,1,WN,68.5435
RE1,COA,MINCOA,2034,1,WN,68.5435
RE1,COA,MINCOA,2035,1,WN,68.5435
RE1,GAS,MINGAS,2026,1,WN,8.363
RE1,GAS,MINGAS,2027,1,WN,11.0423
RE1,GAS,MINGAS,2028,1,WN,14.1479
RE1,GAS,MINGAS,2029,1,WN,18.0958
RE1,GAS,MINGAS,2030,1,WN,22.4722
RE1,GAS,MINGAS,2031,1,WN,27.2765
RE1,GAS,MINGAS,2032,1,WN,32.9346
RE1,GAS,MINGAS,2033,1,WN,37.6753
RE1,GAS,MINGAS,2034,1,WN,44.505
RE1,GAS,MINGAS,2035,1,WN,51.7651
RE1,ELC001,PWRCOA,2020,1,WN,23.0866
RE1,ELC001,PWRCOA,2021,1,WN,22.9252
RE1,ELC001,PWRCOA,2022,1,WN,23.404
RE1,ELC001,PWRCOA,2023,1,WN,24.0966
RE1,ELC001,PWRCOA,2024,1,WN,24.7908
RE1,ELC001,PWRCOA,2025,1,WN,25.6994
RE1,ELC001,PWRCOA,2026,1,WN,22.8478
RE1,ELC001,PWRCOA,2027,1,WN,22.8478
RE1,ELC001,PWRCOA,2028,1,WN,22.8478
RE1,ELC001,PWRCOA,2029,1,WN,22.8478
RE1,ELC001,PWRCOA,2030,1,WN,22.8478
RE1,ELC001,PWRCOA,2031,1,WN,22.8478
RE1,ELC001,PWRCOA,2032,1,WN,22.8478
RE1,ELC001,PWRCOA,2033,1,WN,22.8478
RE1,ELC001,PWRCOA,2034,1,WN,22.8478
RE1,ELC001,PWRCOA,2035,1,WN,22.8478
RE1,ELC001,PWRGAS,2026,1,WN,4.1815
RE1,ELC001,PWRGAS,2027,1,WN,5.5212
RE1,ELC001,PWRGAS,2028,1,WN,7.074
RE1,ELC001,PWRGAS,2029,1,WN,9.0479
RE1,ELC001,PWRGAS,2030,1,WN,11.2361
RE1,ELC001,PWRGAS,2031,1,WN,13.6382
RE1,ELC001,PWRGAS,2032,1,WN,16.4673
RE1,ELC001,PWRGAS,2033,1,WN,18.8376
RE1,ELC001,PWRGAS,2034,1,WN,22.2525
RE1,ELC001,PWRGAS,2035,1,WN,25.8826
RE1,ELC001,PWRHYD,2020,1,WN,9.0567
RE1,ELC001,PWRHYD,2021,1,WN,9.0517
RE1,ELC001,PWRHYD,2022,1,WN,9.0467
RE1,ELC001,PWRHYD,2023,1,WN,9.0417
RE1,ELC001,PWRHYD,2024,1,WN,9.0363
RE1,ELC001,PWRHYD,2025,1,WN,9.0309
RE1,ELC001,PWRHYD,2026,1,WN,9.0257
RE1,ELC001,PWRHYD,2027,1,WN,9.0203
RE1,ELC001,PWRHYD,2028,1,WN,9.0147
RE1,ELC001,PWRHYD,2029,1,WN,9.0089
RE1,ELC001,PWRHYD,2030,1,WN,9.0033
RE1,ELC001,PWRHYD,2031,1,WN,8.9974
RE1,ELC001,PWRHYD,2032,1,WN,8.9917
RE1,ELC001,PWRHYD,2033,1,WN,9.6586
RE1,ELC001,PWRHYD,2034,1,WN,9.708
RE1,ELC001,PWRHYD,2035,1,WN,9.7577
RE1,ELC002,PWRTRN,2020,1,WN,31.3965
RE1,ELC002,PWRTRN,2021,1,WN,33.7144
RE1,ELC002,PWRTRN,2022,1,WN,36.6083
RE1,ELC002,PWRTRN,2023,1,WN,39.6947
RE1,ELC002,PWRTRN,2024,1,WN,42.7822
RE1,ELC002,PWRTRN,2025,1,WN,46.0627
RE1,ELC002,PWRTRN,2026,1,WN,49.7225
RE1,ELC002,PWRTRN,2027,1,WN,53.3909
RE1,ELC002,PWRTRN,2028,1,WN,57.251
RE1,ELC002,PWRTRN,2029,1,WN,61.4898
RE1,ELC002,PWRTRN,2030,1,WN,65.9217
RE1,ELC002,PWRTRN,2031,1,WN,70.5459
RE1,ELC002,PWRTRN,2032,1,WN,75.5544
RE1,ELC002,PWRTRN,2033,1,WN,80.7556
RE1,ELC002,PWRTRN,2034,1,WN,86.341
RE1,ELC002,PWRTRN,2035,1,WN,92.1203
RE1,ELC001,PWRWND,2020,1,WN,2.7417
RE1,ELC001,PWRWND,2021,1,WN,5.4835
RE1,ELC001,PWRWND,2022,1,WN,8.2252
RE1,ELC001,PWRWND,2023,1,WN,10.967
RE1,ELC001,PWRWND,2024,1,WN,13.7087
RE1,ELC001,PWRWND,2025,1,WN,16.4504
RE1,ELC001,PWRWND,2026,1,WN,19.1922
RE1,ELC001,PWRWND,2027,1,WN,21.9339
RE1,ELC001,PWRWND,2028,1,WN,24.6757
RE1,ELC001,PWRWND,2029,1,WN,27.4174
RE1,ELC001,PWRWND,2030,1,WN,30.1591
RE1,ELC001,PWRWND,2031,1,WN,32.9009
RE1,ELC001,PWRWND,2032,1,WN,35.6426
RE1,ELC001,PWRWND,2033,1,WN,38.3844
RE1,ELC001,PWRWND,2034,1,WN,41.1261
RE1,ELC001,PWRWND,2035,1,WN,43.8678
RE1,HYD,RSCHYD,2020,1,WN,9.0567
RE1,HYD,RSCHYD,2021,1,WN,9.0517
RE1,HYD,RSCHYD,2022,1,WN,9.0467
RE1,HYD,RSCHYD,2023,1,WN,9.0417
RE1,HYD,RSCHYD,2024,1,WN,9.0363
RE1,HYD,RSCHYD,2025,1,WN,9.0309
RE1,HYD,RSCHYD,2026,1,WN,9.0257
RE1,HYD,RSCHYD,2027,1,WN,9.0203
RE1,HYD,RSCHYD,2028,1,WN,9.0147
RE1,HYD,RSCHYD,2029,1,WN,9.0089
RE1,HYD,RSCHYD,2030,1,WN,9.0033
RE1,HYD,RSCHYD,2031,1,WN,8.9974
RE1,HYD,RSCHYD,2032,1,WN,8.9917
RE1,HYD,RSCHYD,2033,1,WN,9.6586
RE1,HYD,RSCHYD,2034,1,WN,9.708
RE1,HYD,RSCHYD,2035,1,WN,9.7577
RE1,WTRSUR,RSCHYD,2020,1,WN,22.6417
RE1,WTRSUR,RSCHYD,2021,1,WN,22.6293
RE1,WTRSUR,RSCHYD,2022,1,WN,22.6168
RE1,WTRSUR,RSCHYD,2023,1,WN,22.6042
RE1,WTRSUR,RSCHYD,2024,1,WN,22.5908
RE1,WTRSUR,RSCHYD,2025,1,WN,22.5773
RE1,WTRSUR,RSCHYD,2026,1,WN,22.5643
RE1,WTRSUR,RSCHYD,2027,1,WN,22.5507
RE1,WTRSUR,RSCHYD,2028,1,WN,22.5369
RE1,WTRSUR,RSCHYD,2029,1,WN,22.5223
RE1,WTRSUR,RSCHYD,2030,1,WN,22.5083
RE1,WTRSUR,RSCHYD,2031,1,WN,22.4934
RE1,WTRSUR,RSCHYD,2032,1,WN,22.4791
RE1,WTRSUR,RSCHYD,2033,1,WN,24.1466
RE1,WTRSUR,RSCHYD,2034,1,WN,24.2701
RE1,WTRSUR,RSCHYD,2035,1,WN,24.3942
RE1,LND,RSCLND,2020,1,WN,62.1
RE1,LND,RSCLND,2021,1,WN,62.1
RE1,LND,RSCLND,2022,1,WN,62.1
RE1,LND,RSCLND,2023,1,WN,62.1
RE1,LND,RSCLND,2024,1,WN,62.1
RE1,LND,RSCLND,2025,1,WN,62.1
RE1,LND,RSCLND,2026,1,WN,62.1
RE1,LND,RSCLND,2027,1,WN,62.1
RE1,LND,RSCLND,2028,1,WN,62.1
RE1,LND,RSCLND,2029,1,WN,62.1
RE1,LND,RSCLND,2030,1,WN,62.1
RE1,LND,RSCLND,2031,1,WN,62.1
RE1,LND,RSCLND,2032,1,WN,62.1
RE1,LND,RSCLND,2033,1,WN,62.1
RE1,LND,RSCLND,2034,1,WN,62.1
RE1,LND,RSCLND,2035,1,WN,62.1
RE1,WTRPRC,RSCPRC,2020,1,WN,74.52
RE1,WTRPRC,RSCPRC,2021,1,WN,74.52
RE1,WTRPRC,RSCPRC,2022,1,WN,74.52
RE1,WTRPRC,RSCPRC,2023,1,WN,74.52
RE1,WTRPRC,RSCPRC,2024,1,WN,74.52
RE1,WTRPRC,RSCPRC,2025,1,WN,74.52
RE1,WTRPRC,RSCPRC,2026,1,WN,74.52
RE1,WTRPRC,RSCPRC,2027,1,WN,74.52
RE1,WTRPRC,RSCPRC,2028,1,WN,74.52
RE1,WTRPRC,RSCPRC,2029,1,WN,74.52
RE1,WTRPRC,RSCPRC,2030,1,WN,74.52
RE1,WTRPRC,RSCPRC,2031,1,WN,74.52
RE1,WTRPRC,RSCPRC,2032,1,WN,74.52
RE1,WTRPRC,RSCPRC,2033,1,WN,74.52
RE1,WTRPRC,RSCPRC,2034,1,WN,74.52
RE1,WTRPRC,RSCPRC,2035,1,WN,74.52
RE1,WND,RSCWND,2020,1,WN,2.7417
RE1,WND,RSCWND,2021,1,WN,5.4835
RE1,WND,RSCWND,2022,1,WN,8.2252
RE1,WND,RSCWND,2023,1,WN,10.967
RE1,WND,RSCWND,2024,1,WN,13.7087
RE1,WND,RSCWND,2025,1,WN,16.4504
RE1,WND,RSCWND,2026,1,WN,19.1922
RE1,WND,RSCWND,2027,1,WN,21.9339
RE1,WND,RSCWND,2028,1,WN,24.6757
RE1,WND,RSCWND,2029,1,WN,27.4174
RE1,WND,RSCWND,2030,1,WN,30.1591
RE1,WND,RSCWND,2031,1,WN,32.9009
RE1,WND,RSCWND,2032,1,WN,35.6426
RE1,WND,RSCWND,2033,1,WN,38.3844
RE1,WND,RSCWND,2034,1,WN,41.1261
RE1,WND,RSCWND,2035,1,WN,43.8678
