REGION,TIMESLICE,FUEL,YEAR,VALUE
RE1,S21,DEMINDCOA,2050,0
RE1,S21,LND,2020,0
RE1,S21,LND,2021,0
RE1,S21,LND,2022,0
RE1,S21,LND,2023,0
RE1,S21,LND,2024,0
RE1,S21,LND,2025,0
RE1,S21,LND,2026,0
RE1,S21,LND,2027,0
RE1,S21,LND,2028,0
RE1,S21,LND,2029,0
RE1,S21,LND,2030,0
RE1,S21,LND,2031,0
RE1,S21,LND,2032,0
RE1,S21,LND,2033,0
RE1,S21,LND,2034,0
RE1,S21,LND,2035,0
RE1,S21,LND,2036,0
RE1,S21,LND,2037,0
RE1,S21,LND,2038,0
RE1,S21,LND,2039,0
RE1,S21,LND,2040,0
RE1,S21,LND,2041,0
RE1,S21,LND,2042,0
RE1,S21,LND,2043,0
RE1,S21,LND,2044,0
RE1,S21,LND,2045,0
RE1,S21,LND,2046,0
RE1,S21,LND,2047,0
RE1,S21,LND,2048,0
RE1,S21,LND,2049,0
RE1,S21,LND,2050,0
RE1,S21,CRPCER,2020,0
RE1,S21,CRPCER,2021,0
RE1,S21,CRPCER,2022,0
RE1,S21,CRPCER,2023,0
RE1,S21,CRPCER,2024,0
RE1,S21,CRPCER,2025,0
RE1,S21,CRPCER,2026,0
RE1,S21,CRPCER,2027,0
RE1,S21,CRPCER,2028,0
RE1,S21,CRPCER,2029,0
RE1,S21,CRPCER,2030,0
RE1,S21,CRPCER,2031,0
RE1,S21,CRPCER,2032,0
RE1,S21,CRPCER,2033,0
RE1,S21,CRPCER,2034,0
RE1,S21,CRPCER,2035,0
RE1,S21,CRPCER,2036,0
RE1,S21,CRPCER,2037,0
RE1,S21,CRPCER,2038,0
RE1,S21,CRPCER,2039,0
RE1,S21,CRPCER,2040,0
RE1,S21,CRPCER,2041,0
RE1,S21,CRPCER,2042,0
RE1,S21,CRPCER,2043,0
RE1,S21,CRPCER,2044,0
RE1,S21,CRPCER,2045,0
RE1,S21,CRPCER,2046,0
RE1,S21,CRPCER,2047,0
RE1,S21,CRPCER,2048,0
RE1,S21,CRPCER,2049,0
RE1,S21,CRPCER,2050,0
RE1,S21,CRPMAI,2020,0
RE1,S21,CRPMAI,2021,0
RE1,S21,CRPMAI,2022,0
RE1,S21,CRPMAI,2023,0
RE1,S21,CRPMAI,2024,0
RE1,S21,CRPMAI,2025,0
RE1,S21,CRPMAI,2026,0
RE1,S21,CRPMAI,2027,0
RE1,S21,CRPMAI,2028,0
RE1,S21,CRPMAI,2029,0
RE1,S21,CRPMAI,2030,0
RE1,S21,CRPMAI,2031,0
RE1,S21,CRPMAI,2032,0
RE1,S21,CRPMAI,2033,0
RE1,S21,CRPMAI,2034,0
RE1,S21,CRPMAI,2035,0
RE1,S21,CRPMAI,2036,0
RE1,S21,CRPMAI,2037,0
RE1,S21,CRPMAI,2038,0
RE1,S21,CRPMAI,2039,0
RE1,S21,CRPMAI,2040,0
RE1,S21,CRPMAI,2041,0
RE1,S21,CRPMAI,2042,0
RE1,S21,CRPMAI,2043,0
RE1,S21,CRPMAI,2044,0
RE1,S21,CRPMAI,2045,0
RE1,S21,CRPMAI,2046,0
RE1,S21,CRPMAI,2047,0
RE1,S21,CRPMAI,2048,0
RE1,S21,CRPMAI,2049,0
RE1,S21,CRPMAI,2050,0
RE1,S21,CRPWHE,2020,0
RE1,S21,CRPWHE,2021,0
RE1,S21,CRPWHE,2022,0
RE1,S21,CRPWHE,2023,0
RE1,S21,CRPWHE,2024,0
RE1,S21,CRPWHE,2025,0
RE1,S21,CRPWHE,2026,0
RE1,S21,CRPWHE,2027,0
RE1,S21,CRPWHE,2028,0
RE1,S21,CRPWHE,2029,0
RE1,S21,CRPWHE,2030,0
RE1,S21,CRPWHE,2031,0
RE1,S21,CRPWHE,2032,0
RE1,S21,CRPWHE,2033,0
RE1,S21,CRPWHE,2034,0
RE1,S21,CRPWHE,2035,0
RE1,S21,CRPWHE,2036,0
RE1,S21,CRPWHE,2037,0
RE1,S21,CRPWHE,2038,0
RE1,S21,CRPWHE,2039,0
RE1,S21,CRPWHE,2040,0
RE1,S21,CRPWHE,2041,0
RE1,S21,CRPWHE,2042,0
RE1,S21,CRPWHE,2043,0
RE1,S21,CRPWHE,2044,0
RE1,S21,CRPWHE,2045,0
RE1,S21,CRPWHE,2046,0
RE1,S21,CRPWHE,2047,0
RE1,S21,CRPWHE,2048,0
RE1,S21,CRPWHE,2049,0
RE1,S21,CRPWHE,2050,0
RE1,S21,CRPSOR,2020,0
RE1,S21,CRPSOR,2021,0
RE1,S21,CRPSOR,2022,0
RE1,S21,CRPSOR,2023,0
RE1,S21,CRPSOR,2024,0
RE1,S21,CRPSOR,2025,0
RE1,S21,CRPSOR,2026,0
RE1,S21,CRPSOR,2027,0
RE1,S21,CRPSOR,2028,0
RE1,S21,CRPSOR,2029,0
RE1,S21,CRPSOR,2030,0
RE1,S21,CRPSOR,2031,0
RE1,S21,CRPSOR,2032,0
RE1,S21,CRPSOR,2033,0
RE1,S21,CRPSOR,2034,0
RE1,S21,CRPSOR,2035,0
RE1,S21,CRPSOR,2036,0
RE1,S21,CRPSOR,2037,0
RE1,S21,CRPSOR,2038,0
RE1,S21,CRPSOR,2039,0
RE1,S21,CRPSOR,2040,0
RE1,S21,CRPSOR,2041,0
RE1,S21,CRPSOR,2042,0
RE1,S21,CRPSOR,2043,0
RE1,S21,CRPSOR,2044,0
RE1,S21,CRPSOR,2045,0
RE1,S21,CRPSOR,2046,0
RE1,S21,CRPSOR,2047,0
RE1,S21,CRPSOR,2048,0
RE1,S21,CRPSOR,2049,0
RE1,S21,CRPSOR,2050,0
RE1,S21,CRPBRL,2020,0
RE1,S21,CRPBRL,2021,0
RE1,S21,CRPBRL,2022,0
RE1,S21,CRPBRL,2023,0
RE1,S21,CRPBRL,2024,0
RE1,S21,CRPBRL,2025,0
RE1,S21,CRPBRL,2026,0
RE1,S21,CRPBRL,2027,0
RE1,S21,CRPBRL,2028,0
RE1,S21,CRPBRL,2029,0
RE1,S21,CRPBRL,2030,0
RE1,S21,CRPBRL,2031,0
RE1,S21,CRPBRL,2032,0
RE1,S21,CRPBRL,2033,0
RE1,S21,CRPBRL,2034,0
RE1,S21,CRPBRL,2035,0
RE1,S21,CRPBRL,2036,0
RE1,S21,CRPBRL,2037,0
RE1,S21,CRPBRL,2038,0
RE1,S21,CRPBRL,2039,0
RE1,S21,CRPBRL,2040,0
RE1,S21,CRPBRL,2041,0
RE1,S21,CRPBRL,2042,0
RE1,S21,CRPBRL,2043,0
RE1,S21,CRPBRL,2044,0
RE1,S21,CRPBRL,2045,0
RE1,S21,CRPBRL,2046,0
RE1,S21,CRPBRL,2047,0
RE1,S21,CRPBRL,2048,0
RE1,S21,CRPBRL,2049,0
RE1,S21,CRPBRL,2050,0
RE1,S21,CRPCOF,2020,0
RE1,S21,CRPCOF,2021,0
RE1,S21,CRPCOF,2022,0
RE1,S21,CRPCOF,2023,0
RE1,S21,CRPCOF,2024,0
RE1,S21,CRPCOF,2025,0
RE1,S21,CRPCOF,2026,0
RE1,S21,CRPCOF,2027,0
RE1,S21,CRPCOF,2028,0
RE1,S21,CRPCOF,2029,0
RE1,S21,CRPCOF,2030,0
RE1,S21,CRPCOF,2031,0
RE1,S21,CRPCOF,2032,0
RE1,S21,CRPCOF,2033,0
RE1,S21,CRPCOF,2034,0
RE1,S21,CRPCOF,2035,0
RE1,S21,CRPCOF,2036,0
RE1,S21,CRPCOF,2037,0
RE1,S21,CRPCOF,2038,0
RE1,S21,CRPCOF,2039,0
RE1,S21,CRPCOF,2040,0
RE1,S21,CRPCOF,2041,0
RE1,S21,CRPCOF,2042,0
RE1,S21,CRPCOF,2043,0
RE1,S21,CRPCOF,2044,0
RE1,S21,CRPCOF,2045,0
RE1,S21,CRPCOF,2046,0
RE1,S21,CRPCOF,2047,0
RE1,S21,CRPCOF,2048,0
RE1,S21,CRPCOF,2049,0
RE1,S21,CRPCOF,2050,0
RE1,S21,CRPOTC,2020,0
RE1,S21,CRPOTC,2021,0
RE1,S21,CRPOTC,2022,0
RE1,S21,CRPOTC,2023,0
RE1,S21,CRPOTC,2024,0
RE1,S21,CRPOTC,2025,0
RE1,S21,CRPOTC,2026,0
RE1,S21,CRPOTC,2027,0
RE1,S21,CRPOTC,2028,0
RE1,S21,CRPOTC,2029,0
RE1,S21,CRPOTC,2030,0
RE1,S21,CRPOTC,2031,0
RE1,S21,CRPOTC,2032,0
RE1,S21,CRPOTC,2033,0
RE1,S21,CRPOTC,2034,0
RE1,S21,CRPOTC,2035,0
RE1,S21,CRPOTC,2036,0
RE1,S21,CRPOTC,2037,0
RE1,S21,CRPOTC,2038,0
RE1,S21,CRPOTC,2039,0
RE1,S21,CRPOTC,2040,0
RE1,S21,CRPOTC,2041,0
RE1,S21,CRPOTC,2042,0
RE1,S21,CRPOTC,2043,0
RE1,S21,CRPOTC,2044,0
RE1,S21,CRPOTC,2045,0
RE1,S21,CRPOTC,2046,0
RE1,S21,CRPOTC,2047,0
RE1,S21,CRPOTC,2048,0
RE1,S21,CRPOTC,2049,0
RE1,S21,CRPOTC,2050,0
RE1,S21,TRABIO,2020,0
RE1,S21,TRABIO,2021,0
RE1,S21,TRABIO,2022,0
RE1,S21,TRABIO,2023,0
RE1,S21,TRABIO,2024,0
RE1,S21,TRABIO,2025,0
RE1,S21,TRABIO,2026,0
RE1,S21,TRABIO,2027,0
RE1,S21,TRABIO,2028,0
RE1,S21,TRABIO,2029,0
RE1,S21,TRABIO,2030,0
RE1,S21,TRABIO,2031,0
RE1,S21,TRABIO,2032,0
RE1,S21,TRABIO,2033,0
RE1,S21,TRABIO,2034,0
RE1,S21,TRABIO,2035,0
RE1,S21,TRABIO,2036,0
RE1,S21,TRABIO,2037,0
RE1,S21,TRABIO,2038,0
RE1,S21,TRABIO,2039,0
RE1,S21,TRABIO,2040,0
RE1,S21,TRABIO,2041,0
RE1,S21,TRABIO,2042,0
RE1,S21,TRABIO,2043,0
RE1,S21,TRABIO,2044,0
RE1,S21,TRABIO,2045,0
RE1,S21,TRABIO,2046,0
RE1,S21,TRABIO,2047,0
RE1,S21,TRABIO,2048,0
RE1,S21,TRABIO,2049,0
RE1,S21,TRABIO,2050,0
RE1,S21,LFOR,2020,0
RE1,S21,LFOR,2021,0
RE1,S21,LFOR,2022,0
RE1,S21,LFOR,2023,0
RE1,S21,LFOR,2024,0
RE1,S21,LFOR,2025,0
RE1,S21,LFOR,2026,0
RE1,S21,LFOR,2027,0
RE1,S21,LFOR,2028,0
RE1,S21,LFOR,2029,0
RE1,S21,LFOR,2030,0
RE1,S21,LFOR,2031,0
RE1,S21,LFOR,2032,0
RE1,S21,LFOR,2033,0
RE1,S21,LFOR,2034,0
RE1,S21,LFOR,2035,0
RE1,S21,LFOR,2036,0
RE1,S21,LFOR,2037,0
RE1,S21,LFOR,2038,0
RE1,S21,LFOR,2039,0
RE1,S21,LFOR,2040,0
RE1,S21,LFOR,2041,0
RE1,S21,LFOR,2042,0
RE1,S21,LFOR,2043,0
RE1,S21,LFOR,2044,0
RE1,S21,LFOR,2045,0
RE1,S21,LFOR,2046,0
RE1,S21,LFOR,2047,0
RE1,S21,LFOR,2048,0
RE1,S21,LFOR,2049,0
RE1,S21,LFOR,2050,0
RE1,S21,LBLT,2020,0
RE1,S21,LBLT,2021,0
RE1,S21,LBLT,2022,0
RE1,S21,LBLT,2023,0
RE1,S21,LBLT,2024,0
RE1,S21,LBLT,2025,0
RE1,S21,LBLT,2026,0
RE1,S21,LBLT,2027,0
RE1,S21,LBLT,2028,0
RE1,S21,LBLT,2029,0
RE1,S21,LBLT,2030,0
RE1,S21,LBLT,2031,0
RE1,S21,LBLT,2032,0
RE1,S21,LBLT,2033,0
RE1,S21,LBLT,2034,0
RE1,S21,LBLT,2035,0
RE1,S21,LBLT,2036,0
RE1,S21,LBLT,2037,0
RE1,S21,LBLT,2038,0
RE1,S21,LBLT,2039,0
RE1,S21,LBLT,2040,0
RE1,S21,LBLT,2041,0
RE1,S21,LBLT,2042,0
RE1,S21,LBLT,2043,0
RE1,S21,LBLT,2044,0
RE1,S21,LBLT,2045,0
RE1,S21,LBLT,2046,0
RE1,S21,LBLT,2047,0
RE1,S21,LBLT,2048,0
RE1,S21,LBLT,2049,0
RE1,S21,LBLT,2050,0
RE1,S21,LWAT,2020,0
RE1,S21,LWAT,2021,0
RE1,S21,LWAT,2022,0
RE1,S21,LWAT,2023,0
RE1,S21,LWAT,2024,0
RE1,S21,LWAT,2025,0
RE1,S21,LWAT,2026,0
RE1,S21,LWAT,2027,0
RE1,S21,LWAT,2028,0
RE1,S21,LWAT,2029,0
RE1,S21,LWAT,2030,0
RE1,S21,LWAT,2031,0
RE1,S21,LWAT,2032,0
RE1,S21,LWAT,2033,0
RE1,S21,LWAT,2034,0
RE1,S21,LWAT,2035,0
RE1,S21,LWAT,2036,0
RE1,S21,LWAT,2037,0
RE1,S21,LWAT,2038,0
RE1,S21,LWAT,2039,0
RE1,S21,LWAT,2040,0
RE1,S21,LWAT,2041,0
RE1,S21,LWAT,2042,0
RE1,S21,LWAT,2043,0
RE1,S21,LWAT,2044,0
RE1,S21,LWAT,2045,0
RE1,S21,LWAT,2046,0
RE1,S21,LWAT,2047,0
RE1,S21,LWAT,2048,0
RE1,S21,LWAT,2049,0
RE1,S21,LWAT,2050,0
RE1,S21,LOTH,2020,0
RE1,S21,LOTH,2021,0
RE1,S21,LOTH,2022,0
RE1,S21,LOTH,2023,0
RE1,S21,LOTH,2024,0
RE1,S21,LOTH,2025,0
RE1,S21,LOTH,2026,0
RE1,S21,LOTH,2027,0
RE1,S21,LOTH,2028,0
RE1,S21,LOTH,2029,0
RE1,S21,LOTH,2030,0
RE1,S21,LOTH,2031,0
RE1,S21,LOTH,2032,0
RE1,S21,LOTH,2033,0
RE1,S21,LOTH,2034,0
RE1,S21,LOTH,2035,0
RE1,S21,LOTH,2036,0
RE1,S21,LOTH,2037,0
RE1,S21,LOTH,2038,0
RE1,S21,LOTH,2039,0
RE1,S21,LOTH,2040,0
RE1,S21,LOTH,2041,0
RE1,S21,LOTH,2042,0
RE1,S21,LOTH,2043,0
RE1,S21,LOTH,2044,0
RE1,S21,LOTH,2045,0
RE1,S21,LOTH,2046,0
RE1,S21,LOTH,2047,0
RE1,S21,LOTH,2048,0
RE1,S21,LOTH,2049,0
RE1,S21,LOTH,2050,0
RE1,S21,CRPSGC,2020,0
RE1,S21,CRPSGC,2021,0
RE1,S21,CRPSGC,2022,0
RE1,S21,CRPSGC,2023,0
RE1,S21,CRPSGC,2024,0
RE1,S21,CRPSGC,2025,0
RE1,S21,CRPSGC,2026,0
RE1,S21,CRPSGC,2027,0
RE1,S21,CRPSGC,2028,0
RE1,S21,CRPSGC,2029,0
RE1,S21,CRPSGC,2030,0
RE1,S21,CRPSGC,2031,0
RE1,S21,CRPSGC,2032,0
RE1,S21,CRPSGC,2033,0
RE1,S21,CRPSGC,2034,0
RE1,S21,CRPSGC,2035,0
RE1,S21,CRPSGC,2036,0
RE1,S21,CRPSGC,2037,0
RE1,S21,CRPSGC,2038,0
RE1,S21,CRPSGC,2039,0
RE1,S21,CRPSGC,2040,0
RE1,S21,CRPSGC,2041,0
RE1,S21,CRPSGC,2042,0
RE1,S21,CRPSGC,2043,0
RE1,S21,CRPSGC,2044,0
RE1,S21,CRPSGC,2045,0
RE1,S21,CRPSGC,2046,0
RE1,S21,CRPSGC,2047,0
RE1,S21,CRPSGC,2048,0
RE1,S21,CRPSGC,2049,0
RE1,S21,CRPSGC,2050,0
RE1,S21,WTRPRC,2020,0
RE1,S21,WTRPRC,2021,0
RE1,S21,WTRPRC,2022,0
RE1,S21,WTRPRC,2023,0
RE1,S21,WTRPRC,2024,0
RE1,S21,WTRPRC,2025,0
RE1,S21,WTRPRC,2026,0
RE1,S21,WTRPRC,2027,0
RE1,S21,WTRPRC,2028,0
RE1,S21,WTRPRC,2029,0
RE1,S21,WTRPRC,2030,0
RE1,S21,WTRPRC,2031,0
RE1,S21,WTRPRC,2032,0
RE1,S21,WTRPRC,2033,0
RE1,S21,WTRPRC,2034,0
RE1,S21,WTRPRC,2035,0
RE1,S21,WTRPRC,2036,0
RE1,S21,WTRPRC,2037,0
RE1,S21,WTRPRC,2038,0
RE1,S21,WTRPRC,2039,0
RE1,S21,WTRPRC,2040,0
RE1,S21,WTRPRC,2041,0
RE1,S21,WTRPRC,2042,0
RE1,S21,WTRPRC,2043,0
RE1,S21,WTRPRC,2044,0
RE1,S21,WTRPRC,2045,0
RE1,S21,WTRPRC,2046,0
RE1,S21,WTRPRC,2047,0
RE1,S21,WTRPRC,2048,0
RE1,S21,WTRPRC,2049,0
RE1,S21,WTRPRC,2050,0
RE1,S21,AGRWAT,2020,0
RE1,S21,AGRWAT,2021,0
RE1,S21,AGRWAT,2022,0
RE1,S21,AGRWAT,2023,0
RE1,S21,AGRWAT,2024,0
RE1,S21,AGRWAT,2025,0
RE1,S21,AGRWAT,2026,0
RE1,S21,AGRWAT,2027,0
RE1,S21,AGRWAT,2028,0
RE1,S21,AGRWAT,2029,0
RE1,S21,AGRWAT,2030,0
RE1,S21,AGRWAT,2031,0
RE1,S21,AGRWAT,2032,0
RE1,S21,AGRWAT,2033,0
RE1,S21,AGRWAT,2034,0
RE1,S21,AGRWAT,2035,0
RE1,S21,AGRWAT,2036,0
RE1,S21,AGRWAT,2037,0
RE1,S21,AGRWAT,2038,0
RE1,S21,AGRWAT,2039,0
RE1,S21,AGRWAT,2040,0
RE1,S21,AGRWAT,2041,0
RE1,S21,AGRWAT,2042,0
RE1,S21,AGRWAT,2043,0
RE1,S21,AGRWAT,2044,0
RE1,S21,AGRWAT,2045,0
RE1,S21,AGRWAT,2046,0
RE1,S21,AGRWAT,2047,0
RE1,S21,AGRWAT,2048,0
RE1,S21,AGRWAT,2049,0
RE1,S21,AGRWAT,2050,0
RE1,S21,WTREVT,2020,0
RE1,S21,WTREVT,2021,0
RE1,S21,WTREVT,2022,0
RE1,S21,WTREVT,2023,0
RE1,S21,WTREVT,2024,0
RE1,S21,WTREVT,2025,0
RE1,S21,WTREVT,2026,0
RE1,S21,WTREVT,2027,0
RE1,S21,WTREVT,2028,0
RE1,S21,WTREVT,2029,0
RE1,S21,WTREVT,2030,0
RE1,S21,WTREVT,2031,0
RE1,S21,WTREVT,2032,0
RE1,S21,WTREVT,2033,0
RE1,S21,WTREVT,2034,0
RE1,S21,WTREVT,2035,0
RE1,S21,WTREVT,2036,0
RE1,S21,WTREVT,2037,0
RE1,S21,WTREVT,2038,0
RE1,S21,WTREVT,2039,0
RE1,S21,WTREVT,2040,0
RE1,S21,WTREVT,2041,0
RE1,S21,WTREVT,2042,0
RE1,S21,WTREVT,2043,0
RE1,S21,WTREVT,2044,0
RE1,S21,WTREVT,2045,0
RE1,S21,WTREVT,2046,0
RE1,S21,WTREVT,2047,0
RE1,S21,WTREVT,2048,0
RE1,S21,WTREVT,2049,0
RE1,S21,WTREVT,2050,0
RE1,S21,WTRGWT,2020,0
RE1,S21,WTRGWT,2021,0
RE1,S21,WTRGWT,2022,0
RE1,S21,WTRGWT,2023,0
RE1,S21,WTRGWT,2024,0
RE1,S21,WTRGWT,2025,0
RE1,S21,WTRGWT,2026,0
RE1,S21,WTRGWT,2027,0
RE1,S21,WTRGWT,2028,0
RE1,S21,WTRGWT,2029,0
RE1,S21,WTRGWT,2030,0
RE1,S21,WTRGWT,2031,0
RE1,S21,WTRGWT,2032,0
RE1,S21,WTRGWT,2033,0
RE1,S21,WTRGWT,2034,0
RE1,S21,WTRGWT,2035,0
RE1,S21,WTRGWT,2036,0
RE1,S21,WTRGWT,2037,0
RE1,S21,WTRGWT,2038,0
RE1,S21,WTRGWT,2039,0
RE1,S21,WTRGWT,2040,0
RE1,S21,WTRGWT,2041,0
RE1,S21,WTRGWT,2042,0
RE1,S21,WTRGWT,2043,0
RE1,S21,WTRGWT,2044,0
RE1,S21,WTRGWT,2045,0
RE1,S21,WTRGWT,2046,0
RE1,S21,WTRGWT,2047,0
RE1,S21,WTRGWT,2048,0
RE1,S21,WTRGWT,2049,0
RE1,S21,WTRGWT,2050,0
RE1,S21,WTRSUR,2020,0
RE1,S21,WTRSUR,2021,0
RE1,S21,WTRSUR,2022,0
RE1,S21,WTRSUR,2023,0
RE1,S21,WTRSUR,2024,0
RE1,S21,WTRSUR,2025,0
RE1,S21,WTRSUR,2026,0
RE1,S21,WTRSUR,2027,0
RE1,S21,WTRSUR,2028,0
RE1,S21,WTRSUR,2029,0
RE1,S21,WTRSUR,2030,0
RE1,S21,WTRSUR,2031,0
RE1,S21,WTRSUR,2032,0
RE1,S21,WTRSUR,2033,0
RE1,S21,WTRSUR,2034,0
RE1,S21,WTRSUR,2035,0
RE1,S21,WTRSUR,2036,0
RE1,S21,WTRSUR,2037,0
RE1,S21,WTRSUR,2038,0
RE1,S21,WTRSUR,2039,0
RE1,S21,WTRSUR,2040,0
RE1,S21,WTRSUR,2041,0
RE1,S21,WTRSUR,2042,0
RE1,S21,WTRSUR,2043,0
RE1,S21,WTRSUR,2044,0
RE1,S21,WTRSUR,2045,0
RE1,S21,WTRSUR,2046,0
RE1,S21,WTRSUR,2047,0
RE1,S21,WTRSUR,2048,0
RE1,S21,WTRSUR,2049,0
RE1,S21,WTRSUR,2050,0
RE1,S21,AGRDSL,2020,0
RE1,S21,AGRDSL,2021,0
RE1,S21,AGRDSL,2022,0
RE1,S21,AGRDSL,2023,0
RE1,S21,AGRDSL,2024,0
RE1,S21,AGRDSL,2025,0
RE1,S21,AGRDSL,2026,0
RE1,S21,AGRDSL,2027,0
RE1,S21,AGRDSL,2028,0
RE1,S21,AGRDSL,2029,0
RE1,S21,AGRDSL,2030,0
RE1,S21,AGRDSL,2031,0
RE1,S21,AGRDSL,2032,0
RE1,S21,AGRDSL,2033,0
RE1,S21,AGRDSL,2034,0
RE1,S21,AGRDSL,2035,0
RE1,S21,AGRDSL,2036,0
RE1,S21,AGRDSL,2037,0
RE1,S21,AGRDSL,2038,0
RE1,S21,AGRDSL,2039,0
RE1,S21,AGRDSL,2040,0
RE1,S21,AGRDSL,2041,0
RE1,S21,AGRDSL,2042,0
RE1,S21,AGRDSL,2043,0
RE1,S21,AGRDSL,2044,0
RE1,S21,AGRDSL,2045,0
RE1,S21,AGRDSL,2046,0
RE1,S21,AGRDSL,2047,0
RE1,S21,AGRDSL,2048,0
RE1,S21,AGRDSL,2049,0
RE1,S21,AGRDSL,2050,0
RE1,S21,PUBWAT,2020,0
RE1,S21,PUBWAT,2021,0
RE1,S21,PUBWAT,2022,0
RE1,S21,PUBWAT,2023,0
RE1,S21,PUBWAT,2024,0
RE1,S21,PUBWAT,2025,0
RE1,S21,PUBWAT,2026,0
RE1,S21,PUBWAT,2027,0
RE1,S21,PUBWAT,2028,0
RE1,S21,PUBWAT,2029,0
RE1,S21,PUBWAT,2030,0
RE1,S21,PUBWAT,2031,0
RE1,S21,PUBWAT,2032,0
RE1,S21,PUBWAT,2033,0
RE1,S21,PUBWAT,2034,0
RE1,S21,PUBWAT,2035,0
RE1,S21,PUBWAT,2036,0
RE1,S21,PUBWAT,2037,0
RE1,S21,PUBWAT,2038,0
RE1,S21,PUBWAT,2039,0
RE1,S21,PUBWAT,2040,0
RE1,S21,PUBWAT,2041,0
RE1,S21,PUBWAT,2042,0
RE1,S21,PUBWAT,2043,0
RE1,S21,PUBWAT,2044,0
RE1,S21,PUBWAT,2045,0
RE1,S21,PUBWAT,2046,0
RE1,S21,PUBWAT,2047,0
RE1,S21,PUBWAT,2048,0
RE1,S21,PUBWAT,2049,0
RE1,S21,PUBWAT,2050,0
RE1,S21,PWRWAT,2020,0
RE1,S21,PWRWAT,2021,0
RE1,S21,PWRWAT,2022,0
RE1,S21,PWRWAT,2023,0
RE1,S21,PWRWAT,2024,0
RE1,S21,PWRWAT,2025,0
RE1,S21,PWRWAT,2026,0
RE1,S21,PWRWAT,2027,0
RE1,S21,PWRWAT,2028,0
RE1,S21,PWRWAT,2029,0
RE1,S21,PWRWAT,2030,0
RE1,S21,PWRWAT,2031,0
RE1,S21,PWRWAT,2032,0
RE1,S21,PWRWAT,2033,0
RE1,S21,PWRWAT,2034,0
RE1,S21,PWRWAT,2035,0
RE1,S21,PWRWAT,2036,0
RE1,S21,PWRWAT,2037,0
RE1,S21,PWRWAT,2038,0
RE1,S21,PWRWAT,2039,0
RE1,S21,PWRWAT,2040,0
RE1,S21,PWRWAT,2041,0
RE1,S21,PWRWAT,2042,0
RE1,S21,PWRWAT,2043,0
RE1,S21,PWRWAT,2044,0
RE1,S21,PWRWAT,2045,0
RE1,S21,PWRWAT,2046,0
RE1,S21,PWRWAT,2047,0
RE1,S21,PWRWAT,2048,0
RE1,S21,PWRWAT,2049,0
RE1,S21,PWRWAT,2050,0
RE1,S21,DEMTRA,2020,0
RE1,S21,DEMTRA,2021,0
RE1,S21,DEMTRA,2022,0
RE1,S21,DEMTRA,2023,0
RE1,S21,DEMTRA,2024,0
RE1,S21,DEMTRA,2025,0
RE1,S21,DEMTRA,2026,0
RE1,S21,DEMTRA,2027,0
RE1,S21,DEMTRA,2028,0
RE1,S21,DEMTRA,2029,0
RE1,S21,DEMTRA,2030,0
RE1,S21,DEMTRA,2031,0
RE1,S21,DEMTRA,2032,0
RE1,S21,DEMTRA,2033,0
RE1,S21,DEMTRA,2034,0
RE1,S21,DEMTRA,2035,0
RE1,S21,DEMTRA,2036,0
RE1,S21,DEMTRA,2037,0
RE1,S21,DEMTRA,2038,0
RE1,S21,DEMTRA,2039,0
RE1,S21,DEMTRA,2040,0
RE1,S21,DEMTRA,2041,0
RE1,S21,DEMTRA,2042,0
RE1,S21,DEMTRA,2043,0
RE1,S21,DEMTRA,2044,0
RE1,S21,DEMTRA,2045,0
RE1,S21,DEMTRA,2046,0
RE1,S21,DEMTRA,2047,0
RE1,S21,DEMTRA,2048,0
RE1,S21,DEMTRA,2049,0
RE1,S21,DEMTRA,2050,0
RE1,S21,LGRS,2020,0
RE1,S21,LGRS,2021,0
RE1,S21,LGRS,2022,0
RE1,S21,LGRS,2023,0
RE1,S21,LGRS,2024,0
RE1,S21,LGRS,2025,0
RE1,S21,LGRS,2026,0
RE1,S21,LGRS,2027,0
RE1,S21,LGRS,2028,0
RE1,S21,LGRS,2029,0
RE1,S21,LGRS,2030,0
RE1,S21,LGRS,2031,0
RE1,S21,LGRS,2032,0
RE1,S21,LGRS,2033,0
RE1,S21,LGRS,2034,0
RE1,S21,LGRS,2035,0
RE1,S21,LGRS,2036,0
RE1,S21,LGRS,2037,0
RE1,S21,LGRS,2038,0
RE1,S21,LGRS,2039,0
RE1,S21,LGRS,2040,0
RE1,S21,LGRS,2041,0
RE1,S21,LGRS,2042,0
RE1,S21,LGRS,2043,0
RE1,S21,LGRS,2044,0
RE1,S21,LGRS,2045,0
RE1,S21,LGRS,2046,0
RE1,S21,LGRS,2047,0
RE1,S21,LGRS,2048,0
RE1,S21,LGRS,2049,0
RE1,S21,LGRS,2050,0
RE1,S22,COA,2020,0
RE1,S22,COA,2021,0
RE1,S22,COA,2022,0
RE1,S22,COA,2023,0
RE1,S22,COA,2024,0
RE1,S22,COA,2025,0
RE1,S22,COA,2026,0
RE1,S22,COA,2027,0
RE1,S22,COA,2028,0
RE1,S22,COA,2029,0
RE1,S22,COA,2030,0
RE1,S22,COA,2031,0
RE1,S22,COA,2032,0
RE1,S22,COA,2033,0
RE1,S22,COA,2034,0
RE1,S22,COA,2035,0
RE1,S22,COA,2036,0
RE1,S22,COA,2037,0
RE1,S22,COA,2038,0
RE1,S22,COA,2039,0
RE1,S22,COA,2040,0
RE1,S22,COA,2041,0
